"","income","weights","Sex","Ethnicity","Father_Occ","Mother_Occ","Mother_Edu","Father_Edu","Birth_Area"
"5768",6009.27401283207,133,1,2,3,2,6,6,3
"5769",2782.90755968317,99,0,2,3,0,0,0,4
"5770",11733.4019169774,81,1,2,2,6,3,6,3
"5771",17071.1977628661,19,1,2,2,6,6,6,4
"5772",34662.004795518,371,1,1,2,0,12,10,4
"5773",9289.90260409479,23,1,1,4,0,15,15,1
"5774",1782.58120887976,179,0,2,3,0,6,2,4
"5775",408.480874335494,123,1,3,3,3,0,0,4
"5776",8411.51732241178,342,0,5,3,0,6,6,4
"5777",9270.95545503697,193,0,2,3,3,14,12,4
"5778",10967.6713400497,125,0,2,3,4,15,6,4
"5779",23552.4821414702,130,1,2,4,0,6,12,4
"5780",4988.3439367747,113,0,2,3,0,2,3,1
"5781",5741.27800710826,83,1,2,3,0,3,6,4
"5782",4370.7967476484,33,1,3,3,3,1,0,4
"5783",6234.80911832303,366,0,3,3,0,3,2,4
"5784",7247.56854688642,256,0,2,3,0,6,6,4
"5785",8374.16772156712,85,0,2,2,5,6,6,2
"5786",4705.85446820886,73,1,2,3,2,9,6,1
"5787",3196.61545895412,77,1,2,3,0,0,0,3
"5788",21870.3943602857,94,1,3,2,2,0,0,3
"5789",25209.1550335334,13,1,2,2,0,6,6,3
"5790",3555.43652519759,65,0,2,3,0,0,3,1
"5791",17783.7835343661,102,0,2,4,0,0,2,4
"5792",5347.81125406004,425,0,1,3,0,0,5,4
"5793",4290.90903447383,110,0,2,3,0,3,3,4
"5794",3960.05324999257,99,1,2,3,0,3,2,4
"5795",1149.65499384227,25,0,3,3,3,3,4,2
"5796",10596.4021608396,130,0,2,3,0,3,5,4
"5797",13190.1624215324,106,1,2,2,2,4,5,4
"5798",7943.48588052844,75,1,2,3,0,0,0,3
"5799",2560.48436767836,33,1,3,3,4,0,0,4
"5800",5317.45395038866,36,1,2,3,3,5,3,2
"5801",14237.6100032669,120,1,2,3,0,1,3,4
"5802",5874.20298500033,261,0,2,4,0,6,6,4
"5803",7172.60850003679,101,1,2,3,0,6,6,4
"5804",9187.18579174303,71,0,3,3,0,0,0,2
"5805",16266.7037489037,425,0,2,4,4,6,12,4
"5806",13162.8940451256,41,1,2,4,0,6,6,4
"5807",866.141528612259,55,1,2,3,0,0,0,4
"5808",6693.07400072048,153,1,2,2,0,0,0,4
"5809",5372.25628885753,110,1,2,2,2,6,6,4
"5810",1252.15217767427,74,1,2,3,3,4,6,4
"5811",9786.42145782044,136,1,2,4,6,5,12,4
"5812",4175.35072622012,110,1,2,3,0,3,2,3
"5813",2285.46934102135,52,0,2,2,0,0,0,4
"5814",13696.9915251632,344,1,2,1,4,9,6,4
"5815",25055.8299088537,210,0,1,2,6,7,6,3
"5816",4719.41385995467,366,1,2,4,0,6,6,4
"5817",4127.92634171168,45,1,3,2,6,0,0,4
"5818",16099.0824378732,34,0,3,4,0,0,6,2
"5819",10172.8531942115,122,0,2,3,0,0,0,3
"5820",15480.366213231,52,1,2,3,0,0,0,4
"5821",28680.8556902178,71,1,2,4,0,3,6,4
"5822",8796.60142478806,81,1,3,2,0,3,6,2
"5823",9597.93313662833,181,0,2,2,0,4,3,4
"5824",43313.8455445989,101,0,2,4,6,15,15,4
"5825",1642.95291436985,73,0,2,2,5,0,0,4
"5826",35008.4380675021,90,1,2,4,4,15,15,4
"5827",6688.13127866491,85,1,2,3,0,0,0,3
"5828",10793.6638170909,101,0,2,3,0,4,3,4
"5829",12965.3351295458,212,1,2,6,3,0,6,4
"5830",5121.65012489898,19,0,3,3,3,2,3,4
"5831",5598.33360373408,42,1,2,3,0,0,6,3
"5832",19106.6736295148,61,1,2,4,6,12,8,4
"5833",13187.3725708475,133,1,2,3,3,6,6,4
"5834",20755.1852594569,101,1,2,2,2,6,6,4
"5835",6372.11796523263,153,1,2,3,2,0,0,4
"5836",10688.5744408416,110,1,2,2,0,6,5,4
"5837",7101.06000141751,99,1,2,2,0,0,0,2
"5838",4888.90265161993,90,1,2,2,2,12,6,4
"5839",6344.99066180516,61,0,2,3,0,6,6,4
"5840",7036.81499109663,52,1,3,3,2,5,5,4
"5841",5947.71511562884,91,0,2,3,6,6,6,4
"5842",9921.78602175047,91,1,2,4,5,6,6,4
"5843",4509.67062713483,365,1,2,2,4,14,15,3
"5844",7401.42430801475,104,0,3,3,3,0,0,4
"5845",2946.52986070019,177,0,2,3,0,3,0,4
"5846",3207.10001384506,40,0,2,2,0,0,0,4
"5847",13932.7235928687,82,0,2,4,0,4,6,3
"5848",34321.1153306076,64,0,2,3,0,0,0,3
"5849",9442.09853467696,34,1,3,3,0,0,2,4
"5850",13746.8066110308,74,1,2,4,0,6,15,4
"5851",2422.24332122643,52,1,2,3,3,2,0,4
"5852",10517.0283346299,256,0,2,3,0,3,0,4
"5853",10105.4311974815,67,0,2,2,0,0,4,4
"5854",10929.0735558064,71,0,1,2,2,6,6,4
"5855",44146.644355444,77,1,2,2,2,6,3,4
"5856",4687.48035391833,101,1,2,4,0,6,6,4
"5857",5525.97348345662,48,1,3,4,0,0,4,1
"5858",13822.0793046526,101,0,2,3,0,1,3,4
"5859",10290.4368885043,64,1,5,3,0,6,6,1
"5860",14224.1579602762,432,0,2,2,5,6,6,4
"5861",3208.5561569048,90,1,2,3,0,6,6,4
"5862",12346.4297802244,139,0,2,2,2,14,12,4
"5863",13002.1641480177,425,1,2,4,2,9,12,4
"5864",3695.67636708003,25,0,2,3,0,0,6,4
"5865",7225.70841067858,83,0,2,3,5,0,0,4
"5866",2581.66758079471,88,0,3,3,0,6,8,3
"5867",4439.30517481394,177,1,2,3,0,6,6,4
"5868",22408.4857488185,63,0,3,3,0,0,0,4
"5869",5755.78323934088,432,1,2,4,0,6,6,4
"5870",1962.90913649505,75,1,2,3,0,1,6,4
"5871",11906.6457038254,13,0,2,3,0,0,0,3
"5872",11162.507024896,102,1,2,4,4,0,0,1
"5873",6240.07119247035,342,0,2,4,0,3,3,4
"5874",19337.5791597291,125,1,2,2,0,6,6,4
"5875",9898.1860829508,23,1,2,2,6,9,6,2
"5876",9520.088791367,45,1,2,6,6,1,3,4
"5877",6285.6322990362,179,0,5,3,3,0,0,3
"5878",38165.7468063599,13,1,2,4,0,12,6,4
"5879",5492.25674948286,256,1,2,4,4,12,6,4
"5880",4960.17025060413,91,1,2,2,0,6,6,4
"5881",10806.0455714809,292,1,2,4,2,8,6,4
"5882",15570.2237472148,425,1,2,2,0,10,6,4
"5883",25948.6793435521,79,0,2,4,6,6,12,4
"5884",11766.3182672971,64,1,2,3,0,4,6,2
"5885",4263.9584939344,210,1,5,3,0,2,0,4
"5886",3303.56352634082,261,0,2,3,0,0,0,4
"5887",6848.37840511286,90,1,2,3,5,9,3,4
"5888",67895.0291120336,198,1,2,4,4,15,10,4
"5889",3701.33395352073,40,1,1,3,3,0,4,4
"5890",5515.7461673996,342,0,5,2,0,12,12,4
"5891",7816.83199185345,69,1,2,2,2,3,3,4
"5892",7584.69011920879,256,1,5,3,5,6,6,4
"5893",9625.36948681336,113,1,2,3,4,6,6,4
"5894",4803.77682185895,36,1,2,3,0,4,4,4
"5895",13325.4068646466,425,0,2,6,6,3,6,4
"5896",4425.71416705021,71,1,2,2,0,15,6,3
"5897",6927.26571381526,342,1,2,3,0,13,12,4
"5898",4228.12078448381,74,0,2,3,0,3,6,4
"5899",3511.07412469986,15,0,3,3,3,0,0,4
"5900",2732.94650790076,57,1,2,2,0,6,6,4
"5901",8658.51002523974,36,0,2,2,0,10,7,1
"5902",3143.84327840012,61,0,2,2,6,6,6,3
"5903",3354.44936877497,122,1,2,3,0,3,3,4
"5904",4877.84244758335,177,1,2,3,0,6,3,4
"5905",11393.1767880846,510,0,2,3,4,0,0,4
"5906",6841.51665882199,403,0,2,2,0,3,2,4
"5907",6391.78164979947,174,1,2,4,0,6,12,4
"5908",5217.08561216657,133,1,2,2,0,0,0,4
"5909",13649.0667223368,142,1,2,3,0,6,6,3
"5910",2778.30956867268,55,1,2,3,0,5,6,1
"5911",6522.18135554162,398,0,2,4,5,12,12,4
"5912",8725.59037699632,110,1,2,3,0,3,6,3
"5913",4923.22543908791,256,0,5,3,0,6,6,4
"5914",16334.8065347051,136,1,2,4,0,6,12,4
"5915",6127.31038458457,123,0,2,4,0,6,6,3
"5916",10436.0316716341,71,0,3,3,3,6,6,1
"5917",4475.89039379905,432,0,2,3,0,12,6,4
"5918",5424.13472043241,74,0,2,3,0,0,3,4
"5919",16156.9694547504,133,1,3,4,2,0,0,2
"5920",24632.0157745039,61,0,2,3,0,0,4,4
"5921",21334.9938469357,464,0,2,4,0,14,15,4
"5922",11981.5591754969,13,0,2,4,0,6,6,3
"5923",27434.104476372,19,1,3,3,0,0,0,4
"5924",21122.046081386,110,1,2,4,6,15,15,3
"5925",6772.07472575566,227,1,2,4,0,0,0,4
"5926",10441.0460178638,82,0,2,4,0,6,4,4
"5927",9584.21116225841,102,0,2,4,2,3,6,1
"5928",12986.0456670862,35,1,3,3,0,0,0,3
"5929",8301.64443940022,298,1,2,4,0,6,6,4
"5930",33406.2486395826,25,1,2,3,0,0,3,3
"5931",17389.9976675991,35,0,2,3,0,6,6,1
"5932",3718.35853932327,387,0,2,3,0,0,0,4
"5933",3109.20972483218,41,0,2,3,0,2,0,4
"5934",16431.4703840719,425,1,2,4,3,6,6,4
"5935",2153.1093401151,179,1,5,3,0,0,3,3
"5936",10899.5626934404,149,0,2,3,0,0,0,4
"5937",15877.4389593095,154,1,2,4,2,15,8,3
"5938",22295.5622876775,71,1,2,3,0,6,6,1
"5939",3237.97677703984,149,1,2,2,2,12,4,4
"5940",8509.90206030355,80,1,2,3,0,0,6,3
"5941",861.390054575522,153,0,2,2,0,3,3,4
"5942",8721.19966286021,47,1,2,2,2,6,6,4
"5943",2680.94398634686,227,1,2,2,2,15,15,4
"5944",12202.3421038353,90,0,2,2,0,3,12,4
"5945",5540.77453958858,25,1,2,3,0,6,5,4
"5946",13776.8788913022,342,0,5,3,0,6,6,4
"5947",17029.6307338399,484,1,2,1,1,15,15,4
"5948",17938.0163755654,138,0,2,3,0,1,1,4
"5949",12052.3004535791,61,1,2,2,2,6,6,4
"5950",11312.1115736775,133,1,3,3,3,6,3,3
"5951",24328.4473573889,73,1,2,3,0,6,6,4
"5952",6780.85652455844,71,1,2,2,2,0,0,4
"5953",10921.6363619911,83,0,2,3,2,6,6,4
"5954",28623.3020600092,484,0,2,4,6,12,15,4
"5955",47907.166107572,41,0,2,2,0,12,12,4
"5956",886.026929541932,52,1,3,3,5,0,0,4
"5957",11250.1474701866,666,1,1,4,0,12,15,4
"5958",12822.9405810993,403,1,2,4,0,0,3,4
"5959",13002.88973605,101,0,2,4,4,12,12,3
"5960",8929.02907993828,72,0,2,3,0,4,3,4
"5961",17677.4003242652,1413,0,2,2,4,12,6,4
"5962",7094.85560197446,42,1,2,4,0,2,6,1
"5963",1494.64552359556,71,1,2,3,0,4,6,4
"5964",27733.2624674894,193,1,2,4,6,12,12,4
"5965",4256.46577407612,35,0,2,3,0,1,2,1
"5966",1839.15123111367,123,1,2,2,2,2,0,4
"5967",7632.23606051107,219,1,2,3,0,0,6,4
"5968",8377.49685786814,74,1,2,3,0,6,2,4
"5969",3551.6723904676,90,1,2,2,6,6,6,4
"5970",14489.9012771279,91,0,2,4,0,6,6,4
"5971",4867.97231830376,127,1,2,4,5,5,6,4
"5972",6961.57218732638,371,1,4,3,0,3,3,4
"5973",8927.12109710971,227,0,2,3,0,12,0,4
"5974",43656.4445587679,425,1,2,4,4,12,15,4
"5975",6338.93903844269,137,0,2,3,0,6,6,4
"5976",26810.432582405,365,0,2,4,4,15,15,3
"5977",1129.06408937722,138,0,5,3,0,3,0,4
"5978",16248.5161924352,13,1,2,4,0,3,3,4
"5979",12487.2898907085,25,1,2,3,0,6,6,3
"5980",19356.2990673496,123,1,2,3,0,3,0,2
"5981",10827.7753642704,153,1,2,3,0,6,6,4
"5982",48402.1776420471,13,0,2,6,6,15,12,3
"5983",7570.56576284024,117,0,1,3,0,6,0,4
"5984",15536.8655462552,110,1,2,4,0,6,12,4
"5985",4638.85102770109,127,1,2,3,0,2,0,3
"5986",5381.05558019696,106,0,2,3,0,0,0,4
"5987",9055.71269288028,432,0,2,3,0,3,6,4
"5988",13202.0035273672,123,0,3,3,2,0,0,2
"5989",12757.6819070354,63,0,2,4,0,6,6,4
"5990",4781.66355896341,48,1,2,3,0,0,6,4
"5991",7983.06986782788,403,1,2,3,0,8,2,4
"5992",4241.13825338722,298,0,2,4,0,10,7,1
"5993",5201.98489325596,292,0,2,2,0,6,3,4
"5994",5940.2831269401,35,1,3,3,0,6,6,2
"5995",11681.7442208813,71,1,4,3,0,0,0,4
"5996",15978.3895196733,75,0,2,3,0,6,6,4
"5997",2421.07585335879,153,0,2,2,6,3,6,4
"5998",5114.11600565153,142,0,3,3,3,0,0,4
"5999",10289.603356933,342,1,2,3,0,6,6,4
"6000",16893.3088808755,23,1,3,3,2,6,6,2
"6001",3161.58831266137,122,0,2,4,2,12,9,4
"6002",18666.4504378055,64,1,2,2,0,0,0,3
"6003",20554.8270809806,110,1,2,6,6,5,4,3
"6004",9708.02804124335,432,0,2,6,6,6,6,4
"6005",8813.55852177177,125,1,2,3,3,6,2,3
"6006",5307.5110585901,52,0,2,2,0,3,4,3
"6007",9055.99557029954,425,0,2,2,0,2,9,4
"6008",16999.2617956011,172,0,4,4,6,8,11,4
"6009",3270.05094041835,425,0,2,2,3,5,5,4
"6010",2539.76890428166,101,0,2,3,3,0,0,1
"6011",2680.89041927331,122,0,2,3,3,3,6,4
"6012",12077.1678923848,125,0,2,4,4,8,6,4
"6013",9818.091286545,142,0,2,3,0,7,0,4
"6014",4554.82641800662,85,0,2,3,0,0,3,1
"6015",13191.1074201964,432,0,2,3,0,2,2,4
"6016",21484.9695100143,207,0,2,4,0,6,6,4
"6017",12461.3127909882,130,1,2,2,0,11,12,4
"6018",5295.68785678152,55,0,3,3,0,0,0,1
"6019",11420.3220523288,123,0,2,4,2,2,3,3
"6020",2911.5278284399,77,1,2,3,0,4,6,4
"6021",982.087499989821,210,0,2,3,0,3,3,4
"6022",16803.7014008777,85,1,2,3,3,9,9,3
"6023",27589.4372488908,1413,1,2,4,1,15,15,4
"6024",3805.2587047277,128,1,2,3,0,6,12,4
"6025",6484.82182217364,223,0,2,3,0,6,6,4
"6026",8997.47637361451,41,1,2,3,0,6,3,4
"6027",11116.9694285429,58,1,2,2,0,12,12,4
"6028",10777.0637879445,40,1,3,3,0,0,3,4
"6029",6255.20731513206,77,0,1,3,6,6,6,4
"6030",2328.36364817833,45,1,2,3,3,0,0,3
"6031",919.378744301676,44,0,3,3,3,8,10,4
"6032",22017.4975618783,13,0,3,4,4,3,6,3
"6033",7694.76281749924,104,0,3,2,6,0,6,4
"6034",4425.14906747503,133,1,2,2,6,3,2,4
"6035",5688.23270747969,298,0,2,2,0,0,3,2
"6036",6160.9529615301,172,0,2,3,2,3,3,4
"6037",33062.932280047,387,1,2,6,0,6,10,4
"6038",2443.34094250594,123,0,2,2,6,6,6,2
"6039",7643.31319258966,33,0,3,3,0,1,3,4
"6040",14416.5217075593,444,0,2,4,0,0,6,4
"6041",22309.529231411,101,1,3,2,2,3,12,2
"6042",18727.5870739553,342,1,2,3,4,6,6,4
"6043",642.312868293017,145,1,3,3,3,0,0,3
"6044",4549.13131514052,223,0,2,4,0,6,6,4
"6045",26856.8730061704,71,1,2,4,0,6,6,4
"6046",410.693241029725,23,1,3,3,3,0,0,2
"6047",8216.25472282341,23,1,3,3,5,2,6,2
"6048",12156.2409199645,342,1,2,2,0,0,3,4
"6049",3726.21570468108,179,0,5,3,0,0,0,4
"6050",7695.33956770343,432,0,2,3,0,6,4,4
"6051",7703.4267518301,52,1,2,3,0,0,0,4
"6052",1189.40435312001,110,0,2,2,6,0,0,3
"6053",2220.92532318089,65,0,3,3,0,6,6,4
"6054",6169.88185376398,71,0,2,2,0,9,8,3
"6055",2442.23317414726,36,1,2,3,0,2,1,1
"6056",10078.0644232018,1413,0,1,4,2,12,12,4
"6057",2668.89478273826,110,1,5,4,2,0,6,4
"6058",1451.35756606671,77,1,2,3,3,0,0,3
"6059",4407.39328814967,83,1,2,3,2,2,6,4
"6060",2810.53140079694,71,1,2,3,0,2,3,3
"6061",23146.8965768287,425,0,2,4,4,15,14,4
"6062",10556.6311776976,82,1,2,4,0,6,6,4
"6063",25016.7013531178,25,0,2,2,4,12,12,3
"6064",8328.77881830448,122,0,2,6,6,6,6,4
"6065",10024.9232936711,130,0,2,4,4,9,7,4
"6066",19282.7533653119,101,0,2,2,6,6,2,4
"6067",6008.67702550946,110,1,2,4,2,12,12,4
"6068",11337.4859147798,13,0,3,3,3,0,0,4
"6069",11381.8573347775,432,1,2,4,0,6,6,4
"6070",14806.0825089513,292,1,2,3,0,6,0,4
"6071",1917.12526640272,61,0,1,2,0,5,0,4
"6072",4799.12049346099,71,1,3,3,0,0,6,4
"6073",1827.92357851926,73,0,2,3,0,0,3,4
"6074",60914.6532872156,425,1,2,4,0,6,12,4
"6075",9993.91645265054,190,0,2,2,2,6,6,4
"6076",1868.00563868659,61,0,5,3,0,6,6,3
"6077",17121.0424736572,344,1,2,4,4,15,15,3
"6078",598.262100584197,101,0,2,3,2,0,0,3
"6079",897.813205801417,133,0,2,2,6,0,6,4
"6080",46415.7819814563,92,0,2,2,0,6,6,4
"6081",8715.77264385947,90,0,2,3,0,5,3,4
"6082",12827.7177704587,298,0,2,2,3,9,12,3
"6083",4542.97933969649,67,1,2,3,0,4,1,4
"6084",7673.75539318415,366,1,2,3,0,3,6,4
"6085",9460.21399124592,41,1,2,4,0,6,6,4
"6086",1796.8465532521,99,1,2,3,3,6,6,4
"6087",28801.7053347028,149,0,2,2,2,15,6,4
"6088",10012.3142260108,35,0,3,4,0,0,14,4
"6089",7316.30763253792,99,1,2,3,3,0,0,4
"6090",3827.41821921731,219,1,2,2,2,5,5,4
"6091",2806.30518552573,25,0,2,2,0,0,0,4
"6092",10213.5290891243,177,0,2,4,3,12,12,4
"6093",3249.72705684501,64,1,3,2,2,0,6,1
"6094",23447.4421002098,123,0,2,3,0,0,5,4
"6095",20626.2888570736,298,0,2,4,2,6,6,3
"6096",4166.47113354976,162,0,2,3,0,0,0,4
"6097",1973.75636980055,139,1,2,2,0,0,6,4
"6098",2475.32143075158,133,1,2,3,3,3,6,3
"6099",6492.24516475148,51,1,2,2,6,6,4,4
"6100",4839.57025502543,77,1,2,3,0,6,5,3
"6101",17236.9749679343,1413,0,2,1,6,13,15,4
"6102",7309.93953071209,101,0,2,2,0,3,3,2
"6103",4147.32514626429,106,1,2,3,3,0,6,4
"6104",425.388213368824,123,0,3,3,3,0,0,4
"6105",10567.1383141247,425,0,2,2,0,3,3,4
"6106",12290.2993420191,83,0,2,3,0,0,0,4
"6107",30008.931405322,99,0,2,2,0,6,6,4
"6108",3927.78525872562,371,1,2,3,0,12,4,4
"6109",6257.60110521693,177,0,4,3,3,2,0,4
"6110",4430.29945826265,99,1,2,3,0,4,6,4
"6111",4275.42834291727,64,0,2,3,3,1,3,4
"6112",2221.59248757689,40,1,3,3,3,2,2,4
"6113",13242.3739187285,172,1,2,4,5,6,8,3
"6114",4354.61331883531,64,0,2,3,0,2,1,4
"6115",13622.1221191002,190,0,2,3,3,0,3,4
"6116",7848.06152848793,132,0,2,3,0,1,2,4
"6117",9003.11145449684,190,0,2,2,0,5,0,4
"6118",4078.52844712997,85,1,3,3,0,0,0,1
"6119",18733.3040471523,174,0,2,3,0,3,3,4
"6120",1833.47817639237,110,1,2,2,3,6,6,3
"6121",8849.282222648,71,1,2,3,0,0,0,3
"6122",7601.13040280934,139,1,3,2,0,0,0,3
"6123",9076.23401084399,41,0,2,3,3,0,1,4
"6124",10625.7045336878,77,0,4,3,0,0,6,4
"6125",6719.16362258747,256,0,2,4,0,3,4,4
"6126",13430.8666077158,110,1,2,4,5,4,6,3
"6127",5946.60193904312,153,1,3,6,6,0,2,4
"6128",971.709056012806,102,0,3,3,3,3,0,1
"6129",2965.60702514278,137,1,2,2,2,2,6,4
"6130",6312.77626877362,102,0,2,3,3,0,0,1
"6131",4265.85036213587,184,0,2,4,2,12,6,4
"6132",15941.2618017273,365,0,2,3,2,3,4,3
"6133",19675.0851478425,41,1,2,4,0,6,6,4
"6134",884.901155890598,64,0,2,3,0,1,2,3
"6135",5127.49498841318,104,0,3,3,3,0,0,4
"6136",4840.02072896927,64,0,3,6,6,0,6,1
"6137",4916.19728374139,57,0,3,2,6,0,1,4
"6138",1607.770985021,36,0,3,2,0,0,0,1
"6139",3741.9946719662,110,1,1,4,4,15,13,3
"6140",10912.5667949823,432,1,2,4,4,10,8,4
"6141",14546.2635989218,73,1,2,3,0,4,4,4
"6142",6062.53744679545,432,1,2,3,0,0,4,4
"6143",7804.21435888184,101,1,2,3,3,0,0,4
"6144",7367.13713740554,85,1,2,2,0,6,6,3
"6145",1920.14727966477,261,0,5,3,0,0,0,4
"6146",9525.11719677427,371,1,2,2,0,6,12,4
"6147",24503.5508384012,52,0,2,3,0,3,2,3
"6148",3491.60837322169,64,1,2,2,6,8,6,4
"6149",20272.5875752565,13,0,2,3,0,6,6,3
"6150",32508.6076852325,40,1,2,2,6,0,4,4
"6151",20411.0876118566,101,0,2,2,0,6,6,4
"6152",13127.9251767295,102,1,2,3,5,6,6,1
"6153",7114.93190755405,342,0,2,2,0,0,6,4
"6154",8733.8567308376,69,1,2,3,0,6,6,4
"6155",2589.98211579286,14,1,3,3,2,5,6,4
"6156",20761.0839857474,40,1,2,3,0,6,9,4
"6157",3962.88777513539,77,0,2,3,0,0,6,4
"6158",19458.7000551972,130,1,2,2,2,12,12,4
"6159",4336.69365120665,45,1,3,3,3,0,0,4
"6160",52658.083794585,172,1,2,3,3,6,6,3
"6161",16079.4860252143,71,1,2,3,0,6,3,4
"6162",2912.43382449944,33,0,3,3,3,0,0,2
"6163",25721.8874364622,164,1,2,2,0,6,6,4
"6164",4642.25327082063,190,0,2,3,2,0,0,4
"6165",11402.3110969162,149,1,2,3,0,3,3,4
"6166",7619.45188543421,342,1,2,3,0,6,6,4
"6167",10402.8338849249,105,0,2,3,0,6,6,4
"6168",6216.18702735513,142,1,5,3,0,0,3,3
"6169",20851.6192817314,181,0,2,4,4,6,12,4
"6170",4719.72424991574,51,1,2,4,0,3,0,4
"6171",1272.5040369791,179,1,2,3,0,0,0,3
"6172",3005.61025403555,64,1,2,3,0,0,0,4
"6173",16993.3159714561,110,1,2,1,6,0,6,3
"6174",9613.25094646615,256,0,2,3,0,2,0,4
"6175",2918.25501562189,81,0,2,3,0,0,4,3
"6176",10093.7145809778,69,0,2,2,0,6,6,4
"6177",19943.0745003919,432,1,2,4,4,15,12,4
"6178",6255.65425997052,42,0,2,3,0,3,3,3
"6179",17546.4056453979,102,1,2,3,4,0,6,3
"6180",3756.60130809445,342,0,2,2,0,3,6,4
"6181",9557.54717777078,35,1,2,3,0,0,0,3
"6182",5310.06306332201,227,1,5,3,0,6,0,4
"6183",23018.5166395161,77,1,2,6,6,6,6,4
"6184",9252.76130943889,256,1,2,2,0,0,6,4
"6185",3766.50422530038,61,1,2,3,0,0,0,4
"6186",4373.77002845787,35,0,3,3,3,6,6,4
"6187",5200.52821592182,38,0,2,3,3,1,1,4
"6188",6662.29518897557,425,1,2,2,2,12,12,4
"6189",1207.52591165525,292,0,2,3,0,0,0,4
"6190",16802.5595001596,164,1,2,4,0,6,3,4
"6191",16036.9497549378,36,0,2,2,0,6,12,2
"6192",7330.07609152494,444,0,2,4,4,15,12,4
"6193",6720.6300003212,71,0,3,3,2,0,2,3
"6194",49572.2341546147,99,1,2,4,4,15,15,4
"6195",9593.94485319869,25,0,2,3,0,6,5,4
"6196",12621.7872145425,378,0,5,4,4,15,12,4
"6197",4731.81749869795,101,1,2,3,3,0,0,3
"6198",4945.08986927614,36,1,2,3,0,3,11,4
"6199",1013.25374911593,52,1,3,3,0,0,0,4
"6200",2781.36304259517,142,0,2,3,0,4,2,3
"6201",5362.92446315246,365,0,2,4,0,6,6,1
"6202",8966.63136681464,101,1,2,3,3,6,6,4
"6203",11825.450114315,90,0,2,3,0,0,0,4
"6204",4672.50056098671,91,1,2,3,3,6,6,4
"6205",6117.27633223163,101,0,2,3,0,4,6,4
"6206",12718.8370594269,74,0,2,3,0,2,3,4
"6207",5942.14083815511,387,0,2,2,0,5,2,4
"6208",22983.624947789,91,0,2,4,2,10,6,4
"6209",12766.5552394046,174,1,2,4,4,11,11,4
"6210",13845.0710602163,122,0,2,3,0,2,0,4
"6211",5829.49690599968,83,0,1,2,0,14,14,4
"6212",4134.31347155906,179,0,5,3,3,0,3,3
"6213",35799.3787633419,366,0,2,4,0,6,7,4
"6214",11105.5116496479,35,0,3,4,3,6,12,2
"6215",3952.1067116889,85,1,2,3,0,4,0,4
"6216",7046.60638752765,102,1,2,3,0,10,9,2
"6217",26562.6049368635,71,0,2,2,0,6,6,4
"6218",26081.8781020586,344,1,2,4,4,12,6,4
"6219",9941.85463696473,45,0,3,3,0,0,0,3
"6220",3983.97823041872,123,0,2,3,3,0,0,3
"6221",4631.87705589342,172,1,2,2,0,0,6,4
"6222",13693.9857021772,128,1,2,2,2,6,0,4
"6223",2089.55596941485,153,1,2,3,0,0,0,4
"6224",6879.62740446852,432,0,2,4,0,0,3,4
"6225",10654.0249936822,136,0,1,3,0,3,3,1
"6226",13394.1147955556,444,1,2,3,2,3,6,4
"6227",13040.3596412215,35,0,3,2,0,0,0,2
"6228",1315.56095051933,75,0,2,4,0,6,6,4
"6229",5752.83710087192,52,0,2,2,0,0,2,3
"6230",8843.56434513734,110,1,2,2,0,6,0,4
"6231",13165.5386323729,42,1,2,3,0,6,6,1
"6232",4668.1157069756,72,1,2,3,0,6,6,3
"6233",5724.34339081013,25,0,2,4,0,5,6,3
"6234",6024.98061225129,153,0,2,2,0,6,6,4
"6235",22806.3410489937,179,1,2,2,0,6,6,4
"6236",6316.67002853832,64,0,2,4,0,12,14,3
"6237",1550.071516957,25,0,2,3,0,0,0,4
"6238",17446.1071757828,41,0,2,4,0,6,6,4
"6239",6322.46011785033,138,1,2,3,0,0,0,4
"6240",15625.1926396332,139,1,2,3,0,6,6,4
"6241",26441.1166304554,110,1,1,2,2,6,6,4
"6242",6179.04936532739,101,0,2,3,5,0,0,4
"6243",5901.28050485411,90,0,2,4,0,6,6,4
"6244",4379.03373197743,133,0,2,3,0,0,0,4
"6245",1661.03432000156,75,1,2,3,0,3,3,1
"6246",49482.6027457731,190,1,2,2,2,9,6,4
"6247",9163.24911259243,432,1,2,3,0,3,6,4
"6248",8308.0549576346,117,1,5,3,0,3,0,4
"6249",3338.87212359742,113,1,2,2,2,6,6,3
"6250",8024.44799663936,71,0,2,3,0,0,5,4
"6251",16869.9107405191,125,0,2,3,0,4,2,1
"6252",25049.3439948523,71,1,2,4,4,12,12,4
"6253",6043.73286244388,210,1,2,2,6,6,6,4
"6254",24807.6713094243,25,1,2,4,0,6,6,3
"6255",2048.81770783825,261,1,2,3,3,0,0,3
"6256",3963.37273053766,75,0,2,3,0,6,4,4
"6257",2308.35494922795,127,1,2,3,3,0,0,4
"6258",15908.5943004547,42,1,3,3,0,2,1,1
"6259",8386.880090719,153,1,2,4,0,6,6,4
"6260",2047.45291667784,133,1,2,3,3,0,0,4
"6261",3652.26895447354,227,0,5,3,0,6,6,4
"6262",1901.74921710707,80,1,3,3,3,0,0,2
"6263",7753.61852244209,85,1,2,3,0,0,0,1
"6264",4350.41753410487,130,0,2,3,3,0,6,4
"6265",8528.08838100923,371,1,2,2,4,12,15,4
"6266",3494.55128390635,19,1,3,3,3,0,0,4
